Drug Name,Drug ID,Cell Line Name,Cosmic ID,TCGA Classification,Tissue,Tissue Sub-type,IC50,AUC,Max Conc,RMSE,Z score,Dataset Version
Sabutoclax,1849,YH-13,909905,GBM,nervous_system,glioma,-0.436891506,0.585206344,10.0,0.085078887,-0.07179111,GDSC2
Sabutoclax,1849,LN-405,910694,GBM,nervous_system,glioma,0.261214367,0.664201486,10.0,0.125596104,0.478057181,GDSC2
Sabutoclax,1849,RL,910861,DLBC,blood,B_cell_lymphoma,-1.62824876,0.436606727,10.0,0.185463975,-1.010138395,GDSC2
Sabutoclax,1849,BC-1,910919,DLBC,blood,B_cell_lymphoma,-2.678287148,0.291343568,10.0,0.114570017,-1.837178871,GDSC2
Sabutoclax,1849,SCC-3,910930,DLBC,blood,B_cell_lymphoma,-3.205159821,0.220350682,10.0,0.088231369,-2.252158962,GDSC2
Sabutoclax,1849,AM-38,910933,GBM,nervous_system,glioma,0.534990157,0.701985021,10.0,0.08196441,0.693690878,GDSC2
Sabutoclax,1849,A4-Fuk,910934,DLBC,blood,B_cell_lymphoma,-1.703447187,0.425259384,10.0,0.158266937,-1.069366842,GDSC2
Sabutoclax,1849,A3-KAW,910935,DLBC,blood,B_cell_lymphoma,-3.043976047,0.239984966,10.0,0.080639173,-2.125205979,GDSC2
Sabutoclax,1849,CAS-1,910943,GBM,nervous_system,glioma,0.068332125,0.630255827,10.0,0.068680166,0.326137572,GDSC2
Sabutoclax,1849,KNS-81-FD,924188,LGG,nervous_system,glioma,1.587883543,0.78579051,10.0,0.179069981,1.522980032,GDSC2
Sabutoclax,1849,D-247MG,946367,GBM,nervous_system,glioma,-0.257208069,0.60019128,10.0,0.087749552,0.069732739,GDSC2
Sabutoclax,1849,D-263MG,946368,GBM,nervous_system,glioma,0.185808018,0.658729098,10.0,0.104805416,0.418664969,GDSC2
Sabutoclax,1849,D-336MG,946369,LGG,nervous_system,glioma,0.641437329,0.711399849,10.0,0.104462815,0.777531737,GDSC2
Sabutoclax,1849,D-392MG,946370,GBM,nervous_system,glioma,0.379112766,0.670238872,10.0,0.084919636,0.570917355,GDSC2
Sabutoclax,1849,D-423MG,946372,GBM,nervous_system,glioma,-1.097217724,0.506911374,10.0,0.115767018,-0.591883057,GDSC2
Sabutoclax,1849,D-502MG,946373,LGG,nervous_system,glioma,-0.071048483,0.613098406,10.0,0.072274595,0.216357391,GDSC2
Sabutoclax,1849,D-566MG,946377,GBM,nervous_system,glioma,0.120289037,0.66845459,10.0,0.10498677,0.367060333,GDSC2
Sabutoclax,1849,CTB-1,949088,DLBC,blood,B_cell_lymphoma,-0.886373303,0.53146915,10.0,0.142952489,-0.425815919,GDSC2
Sabutoclax,1849,M059J,949094,GBM,nervous_system,glioma,0.260843848,0.660561261,10.0,0.091018548,0.47776535,GDSC2
Sabutoclax,1849,Hs-683,1240150,LGG,nervous_system,glioma,-0.272082806,0.612192422,10.0,0.081660149,0.058016968,GDSC2
Sabutoclax,1849,LN-18,1240168,GBM,nervous_system,glioma,0.895130639,0.745302616,10.0,0.14612252,0.977347894,GDSC2
Sabutoclax,1849,LN-229,1240169,GBM,nervous_system,glioma,0.775674247,0.720845014,10.0,0.124676871,0.883260599,GDSC2
Sabutoclax,1849,Farage,1297449,DLBC,blood,B_cell_lymphoma,-3.111306764,0.233273899,10.0,0.270016475,-2.178237591,GDSC2
Sabutoclax,1849,GRANTA-519,1303897,DLBC,blood,B_cell_lymphoma,0.072082295,0.650472531,10.0,0.118194304,0.329091314,GDSC2
Sabutoclax,1849,JEKO-1,1327765,DLBC,blood,B_cell_lymphoma,-1.565852065,0.442764449,10.0,0.154304864,-0.960992961,GDSC2
Sabutoclax,1849,JM1,1327768,DLBC,blood,B_cell_lymphoma,0.028666332,0.668843159,10.0,0.07772946,0.294895651,GDSC2
Sabutoclax,1849,JSC-1,1327769,DLBC,blood,B_cell_lymphoma,-2.277819245,0.348170315,10.0,0.083097052,-1.521758817,GDSC2
Sabutoclax,1849,KARPAS-1106P,1327773,DLBC,blood,B_cell_lymphoma,-0.770474621,0.552316435,10.0,0.132948184,-0.334530779,GDSC2
Sabutoclax,1849,NU-DUL-1,1330982,DLBC,blood,B_cell_lymphoma,-2.850223842,0.267495154,10.0,0.129818134,-1.972601163,GDSC2
Sabutoclax,1849,OCI-LY-19,1330984,DLBC,blood,B_cell_lymphoma,-1.042647964,0.515088473,10.0,0.057696956,-0.548902343,GDSC2
Sabutoclax,1849,RC-K8,1330995,DLBC,blood,B_cell_lymphoma,-1.229296426,0.49017773,10.0,0.117058871,-0.695912047,GDSC2
Sabutoclax,1849,SLVL,1331032,DLBC,blood,B_cell_lymphoma,-0.914883688,0.530806871,10.0,0.057126671,-0.448271519,GDSC2
Sabutoclax,1849,SU-DHL-10,1331033,DLBC,blood,B_cell_lymphoma,-3.646183913,0.158579289,10.0,0.15575268,-2.599522239,GDSC2
Sabutoclax,1849,SU-DHL-16,1331034,DLBC,blood,B_cell_lymphoma,-2.880740079,0.255247555,10.0,0.101021963,-1.99663663,GDSC2
Sabutoclax,1849,SU-DHL-4,1331035,DLBC,blood,B_cell_lymphoma,-3.068335513,0.23689255,10.0,0.095979956,-2.144392196,GDSC2
Sabutoclax,1849,SU-DHL-5,1331036,DLBC,blood,B_cell_lymphoma,-4.506173618,0.058430361,10.0,0.041534782,-3.276874899,GDSC2
Sabutoclax,1849,SU-DHL-6,1331037,DLBC,blood,B_cell_lymphoma,-2.787925973,0.270242103,10.0,0.114092582,-1.923533567,GDSC2
Sabutoclax,1849,SU-DHL-8,1331038,DLBC,blood,B_cell_lymphoma,-2.791664722,0.267556594,10.0,0.10267977,-1.926478313,GDSC2
Sabutoclax,1849,TK,1331045,DLBC,blood,B_cell_lymphoma,-0.958560451,0.527049785,10.0,0.097654294,-0.482672596,GDSC2
Sabutoclax,1849,VAL,1331048,DLBC,blood,B_cell_lymphoma,-1.761510256,0.420208774,10.0,0.054882311,-1.115098987,GDSC2
LY2109761,1852,42-MG-BA,687561,GBM,nervous_system,glioma,4.267126418,0.964005911,10.0,0.062972957,-0.674876811,GDSC2
LY2109761,1852,8-MG-BA,687562,GBM,nervous_system,glioma,4.428182365,0.978418613,10.0,0.061862782,-0.521652081,GDSC2
LY2109761,1852,A172,687563,GBM,nervous_system,glioma,5.447096277,0.97881724,10.0,0.059652515,0.447717957,GDSC2
LY2109761,1852,GB-1,687568,GBM,nervous_system,glioma,5.096308927,0.954575847,10.0,0.08984341,0.113987361,GDSC2
LY2109761,1852,T98G,687586,GBM,nervous_system,glioma,4.857597928,0.976405367,10.0,0.062103976,-0.113116506,GDSC2
LY2109761,1852,U-118-MG,687588,GBM,nervous_system,glioma,6.42425154,0.978869804,10.0,0.099187005,1.377359827,GDSC2
LY2109761,1852,U-87-MG,687590,GBM,nervous_system,glioma,6.072556855,0.983642635,10.0,0.035519153,1.042766014,GDSC2
LY2109761,1852,YKG-1,687592,GBM,nervous_system,glioma,3.881929842,0.964068383,5.0,0.086113061,-1.041343512,GDSC2
LY2109761,1852,D-542MG,753549,GBM,nervous_system,glioma,3.79507218,0.943718342,5.0,0.076034059,-1.12397779,GDSC2
LY2109761,1852,SNB75,905982,GBM,nervous_system,glioma,3.531993036,0.939816585,5.0,0.027563677,-1.374264921,GDSC2
LY2109761,1852,U251,905983,GBM,nervous_system,glioma,5.293853482,0.975455674,10.0,0.04331673,0.301926471,GDSC2
LY2109761,1852,SF539,905984,LGG,nervous_system,glioma,4.801381904,0.983825052,10.0,0.057487919,-0.166599071,GDSC2
LY2109761,1852,SF295,905985,GBM,nervous_system,glioma,4.172713898,0.96830496,5.0,0.151026209,-0.764698598,GDSC2
LY2109761,1852,SF268,905986,GBM,nervous_system,glioma,4.60097968,0.958520385,10.0,0.079482082,-0.357256897,GDSC2
LY2109761,1852,Becker,906746,GBM,nervous_system,glioma,5.867639304,0.983414619,10.0,0.057600607,0.847812416,GDSC2
LY2109761,1852,CRO-AP2,906807,DLBC,blood,B_cell_lymphoma,3.460072101,0.988072061,5.0,0.085446995,-1.442688757,GDSC2
LY2109761,1852,DB,906832,DLBC,blood,B_cell_lymphoma,5.251191882,0.985429692,10.0,0.040693841,0.261339256,GDSC2
LY2109761,1852,DBTRG-05MG,906835,GBM,nervous_system,glioma,6.385670399,0.950318621,10.0,0.066469944,1.340654664,GDSC2
LY2109761,1852,DK-MG,906839,GBM,nervous_system,glioma,6.387488684,0.979739114,10.0,0.039520616,1.342384535,GDSC2
LY2109761,1852,DOHH-2,906842,DLBC,blood,B_cell_lymphoma,3.364134057,0.998216164,10.0,0.020782013,-1.533961892,GDSC2
LY2109761,1852,GAMG,906868,LGG,nervous_system,glioma,4.537686812,0.961830014,10.0,0.085268231,-0.4174722,GDSC2
LY2109761,1852,GI-1,906871,LGG,nervous_system,glioma,4.686202577,0.984005761,10.0,0.09562528,-0.276177895,GDSC2
LY2109761,1852,H4,907042,LGG,nervous_system,glioma,4.86713425,0.983791055,10.0,0.062208955,-0.10404388,GDSC2
LY2109761,1852,KALS-1,907271,LGG,nervous_system,glioma,6.040591239,0.980155736,10.0,0.055264664,1.012354701,GDSC2
LY2109761,1852,KARPAS-422,907274,DLBC,blood,B_cell_lymphoma,5.052986578,0.981817374,10.0,0.051607661,0.072771527,GDSC2
LY2109761,1852,KINGS-1,907279,LGG,nervous_system,glioma,7.276332306,0.975725849,10.0,0.069904073,2.188008848,GDSC2
LY2109761,1852,KNS-42,907282,LGG,nervous_system,glioma,4.772619153,0.969549294,5.0,0.069331115,-0.193963256,GDSC2
LY2109761,1852,KS-1,907313,GBM,nervous_system,glioma,3.532836747,0.920389288,10.0,0.065767516,-1.373462235,GDSC2
LY2109761,1852,NMC-G1,908449,LGG,nervous_system,glioma,4.524087953,0.890675472,5.0,0.059442231,-0.430409825,GDSC2
LY2109761,1852,no-11,908450,LGG,nervous_system,glioma,4.314277882,0.955475233,5.0,0.084086553,-0.63001805,GDSC2
LY2109761,1852,no-10,908452,LGG,nervous_system,glioma,3.427414565,0.949406248,5.0,0.055773035,-1.473758347,GDSC2
LY2109761,1852,SF126,909712,GBM,nervous_system,glioma,3.030719176,0.952694287,5.0,0.061833169,-1.85116474,GDSC2
LY2109761,1852,SK-MG-1,909729,GBM,nervous_system,glioma,5.930097118,0.982892057,10.0,0.062787922,0.907233269,GDSC2
LY2109761,1852,SW1088,909745,GBM,nervous_system,glioma,5.155948995,0.958562531,10.0,0.062880216,0.170727479,GDSC2
LY2109761,1852,TUR,909773,DLBC,blood,B_cell_lymphoma,4.446925199,0.993906372,10.0,0.021134835,-0.503820602,GDSC2
LY2109761,1852,YH-13,909905,GBM,nervous_system,glioma,5.685565346,0.980483404,10.0,0.054448901,0.674591658,GDSC2
LY2109761,1852,LN-405,910694,GBM,nervous_system,glioma,6.062467848,0.983901421,10.0,0.079870199,1.033167578,GDSC2
LY2109761,1852,RL,910861,DLBC,blood,B_cell_lymphoma,1.783885844,0.903228276,5.0,0.22919671,-3.037371799,GDSC2
LY2109761,1852,BC-1,910919,DLBC,blood,B_cell_lymphoma,3.003786933,0.953911866,10.0,0.095206124,-1.876787424,GDSC2
LY2109761,1852,SCC-3,910930,DLBC,blood,B_cell_lymphoma,4.324303931,0.991552697,10.0,0.066657265,-0.62047951,GDSC2
LY2109761,1852,AM-38,910933,GBM,nervous_system,glioma,5.451238272,0.982228712,10.0,0.064075715,0.451658551,GDSC2
LY2109761,1852,A4-Fuk,910934,DLBC,blood,B_cell_lymphoma,4.182501204,0.979113157,10.0,0.099737878,-0.755387192,GDSC2
LY2109761,1852,A3-KAW,910935,DLBC,blood,B_cell_lymphoma,4.333400816,0.992054445,10.0,0.180433689,-0.611824953,GDSC2
LY2109761,1852,CAS-1,910943,GBM,nervous_system,glioma,5.720666266,0.965951966,10.0,0.079911496,0.707985825,GDSC2
LY2109761,1852,KNS-81-FD,924188,LGG,nervous_system,glioma,4.185782923,0.957680123,5.0,0.059908121,-0.752265044,GDSC2
LY2109761,1852,D-247MG,946367,GBM,nervous_system,glioma,5.479439853,0.97870148,5.0,0.054380666,0.478488853,GDSC2
LY2109761,1852,D-263MG,946368,GBM,nervous_system,glioma,5.571254122,0.980567711,10.0,0.096901319,0.565838727,GDSC2
LY2109761,1852,D-336MG,946369,LGG,nervous_system,glioma,4.907493008,0.98254596,5.0,0.058546885,-0.065647534,GDSC2
LY2109761,1852,D-392MG,946370,GBM,nervous_system,glioma,6.141274134,0.979784811,10.0,0.033242466,1.108141971,GDSC2
LY2109761,1852,D-423MG,946372,GBM,nervous_system,glioma,3.518154789,0.96618311,5.0,0.061490883,-1.387430294,GDSC2
LY2109761,1852,D-502MG,946373,LGG,nervous_system,glioma,5.07246697,0.962833588,5.0,0.047608032,0.0913047,GDSC2
LY2109761,1852,D-566MG,946377,GBM,nervous_system,glioma,3.21465086,0.971252754,5.0,0.088855009,-1.676176587,GDSC2
LY2109761,1852,CTB-1,949088,DLBC,blood,B_cell_lymphoma,0.598495216,0.769612176,5.0,0.24621768,-4.165123756,GDSC2
LY2109761,1852,M059J,949094,GBM,nervous_system,glioma,4.909110987,0.962065929,10.0,0.081863738,-0.064108228,GDSC2
LY2109761,1852,Hs-683,1240150,LGG,nervous_system,glioma,4.440142286,0.98371642,5.0,0.044871848,-0.510273701,GDSC2
LY2109761,1852,LN-18,1240168,GBM,nervous_system,glioma,5.585138107,0.986236763,10.0,0.047899151,0.579047614,GDSC2
LY2109761,1852,LN-229,1240169,GBM,nervous_system,glioma,4.595299111,0.960760288,10.0,0.050268903,-0.362661253,GDSC2
LY2109761,1852,Farage,1297449,DLBC,blood,B_cell_lymphoma,4.481680535,0.99300608,10.0,0.062358713,-0.470755217,GDSC2
LY2109761,1852,GRANTA-519,1303897,DLBC,blood,B_cell_lymphoma,5.73198298,0.98661281,10.0,0.031541573,0.718752272,GDSC2
LY2109761,1852,JEKO-1,1327765,DLBC,blood,B_cell_lymphoma,3.826381524,0.988607094,5.0,0.049057805,-1.094190837,GDSC2
LY2109761,1852,JM1,1327768,DLBC,blood,B_cell_lymphoma,2.366489045,0.978108846,5.0,0.035520023,-2.483097213,GDSC2
LY2109761,1852,JSC-1,1327769,DLBC,blood,B_cell_lymphoma,3.232242321,0.953620396,10.0,0.189617206,-1.659440497,GDSC2
LY2109761,1852,KARPAS-1106P,1327773,DLBC,blood,B_cell_lymphoma,4.772105037,0.99056792,10.0,0.026558278,-0.194452374,GDSC2
LY2109761,1852,NU-DUL-1,1330982,DLBC,blood,B_cell_lymphoma,3.993664938,0.993367444,5.0,0.028078336,-0.935041445,GDSC2
LY2109761,1852,OCI-LY-19,1330984,DLBC,blood,B_cell_lymphoma,3.701269229,0.988802806,5.0,0.047809058,-1.213219647,GDSC2
LY2109761,1852,RC-K8,1330995,DLBC,blood,B_cell_lymphoma,5.001840015,0.977496763,10.0,0.079032261,0.024111924,GDSC2
LY2109761,1852,SLVL,1331032,DLBC,blood,B_cell_lymphoma,4.649622973,0.97889743,10.0,0.021400613,-0.310978845,GDSC2
LY2109761,1852,SU-DHL-10,1331033,DLBC,blood,B_cell_lymphoma,4.151964888,0.994490694,10.0,0.021654405,-0.784438704,GDSC2
LY2109761,1852,SU-DHL-16,1331034,DLBC,blood,B_cell_lymphoma,3.30694533,0.994071957,5.0,0.056794593,-1.588369862,GDSC2
LY2109761,1852,SU-DHL-4,1331035,DLBC,blood,B_cell_lymphoma,3.584922505,0.991483864,5.0,0.021653057,-1.323909105,GDSC2
LY2109761,1852,SU-DHL-5,1331036,DLBC,blood,B_cell_lymphoma,3.266619946,0.989738339,10.0,0.008513753,-1.626734456,GDSC2
LY2109761,1852,SU-DHL-6,1331037,DLBC,blood,B_cell_lymphoma,3.712074924,0.987297263,10.0,0.013550681,-1.202939371,GDSC2
LY2109761,1852,SU-DHL-8,1331038,DLBC,blood,B_cell_lymphoma,4.228997741,0.995707487,10.0,0.033276672,-0.711151512,GDSC2
LY2109761,1852,TK,1331045,DLBC,blood,B_cell_lymphoma,4.629178415,0.99328795,10.0,0.038549693,-0.330429303,GDSC2
LY2109761,1852,VAL,1331048,DLBC,blood,B_cell_lymphoma,4.767863916,0.981840961,10.0,0.023964307,-0.198487274,GDSC2
OF-1,1853,42-MG-BA,687561,GBM,nervous_system,glioma,5.266658418,0.982633333,10.0,0.114299681,0.98402231,GDSC2
OF-1,1853,8-MG-BA,687562,GBM,nervous_system,glioma,4.610856101,0.981532451,10.0,0.042243197,0.421753807,GDSC2
OF-1,1853,A172,687563,GBM,nervous_system,glioma,5.23129822,0.975545587,10.0,0.078180876,0.95370536,GDSC2
OF-1,1853,GB-1,687568,GBM,nervous_system,glioma,2.678137977,0.854505415,10.0,0.059493954,-1.235310366,GDSC2
OF-1,1853,T98G,687586,GBM,nervous_system,glioma,2.99115922,0.915081922,10.0,0.078580705,-0.966933782,GDSC2
OF-1,1853,U-118-MG,687588,GBM,nervous_system,glioma,5.785832733,0.969924412,10.0,0.031079673,1.42914938,GDSC2
OF-1,1853,U-87-MG,687590,GBM,nervous_system,glioma,4.763682675,0.962576766,10.0,0.018943937,0.552783489,GDSC2
OF-1,1853,YKG-1,687592,GBM,nervous_system,glioma,4.064892803,0.950067311,10.0,0.099723868,-0.046341468,GDSC2
OF-1,1853,D-542MG,753549,GBM,nervous_system,glioma,5.232477191,0.962490204,10.0,0.096211848,0.95471618,GDSC2
OF-1,1853,SNB75,905982,GBM,nervous_system,glioma,3.388134519,0.90625791,10.0,0.058884411,-0.626577091,GDSC2
OF-1,1853,U251,905983,GBM,nervous_system,glioma,3.364159893,0.919035655,10.0,0.053418165,-0.647132336,GDSC2
OF-1,1853,SF539,905984,LGG,nervous_system,glioma,4.602625406,0.980843869,10.0,0.02037248,0.414697015,GDSC2
OF-1,1853,SF295,905985,GBM,nervous_system,glioma,3.692874478,0.934096872,10.0,0.107657563,-0.365300673,GDSC2
OF-1,1853,SF268,905986,GBM,nervous_system,glioma,4.636451736,0.959407132,10.0,0.05538598,0.443698864,GDSC2
OF-1,1853,Becker,906746,GBM,nervous_system,glioma,5.577012933,0.979875385,10.0,0.052686799,1.250112507,GDSC2
OF-1,1853,CRO-AP2,906807,DLBC,blood,B_cell_lymphoma,3.302618609,0.969093485,10.0,0.074340442,-0.699896294,GDSC2
OF-1,1853,DB,906832,DLBC,blood,B_cell_lymphoma,5.169453949,0.984454399,10.0,0.041578234,0.900681629,GDSC2
OF-1,1853,DBTRG-05MG,906835,GBM,nervous_system,glioma,7.099724997,0.962761359,10.0,0.060943493,2.555647741,GDSC2
OF-1,1853,DK-MG,906839,GBM,nervous_system,glioma,6.256872394,0.978177691,10.0,0.084068528,1.833007003,GDSC2
OF-1,1853,DOHH-2,906842,DLBC,blood,B_cell_lymphoma,1.381074283,0.863631427,10.0,0.117071308,-2.347380333,GDSC2
OF-1,1853,GAMG,906868,LGG,nervous_system,glioma,4.178806512,0.952046212,10.0,0.065029454,0.051325297,GDSC2
OF-1,1853,GI-1,906871,LGG,nervous_system,glioma,3.078973889,0.938641504,10.0,0.181814054,-0.891643682,GDSC2
OF-1,1853,H4,907042,LGG,nervous_system,glioma,5.075667693,0.986404936,10.0,0.079683081,0.82027164,GDSC2
OF-1,1853,KALS-1,907271,LGG,nervous_system,glioma,6.073515575,0.980549992,10.0,0.072920011,1.675801453,GDSC2
OF-1,1853,KARPAS-422,907274,DLBC,blood,B_cell_lymphoma,3.834463758,0.954859759,10.0,0.022602965,-0.243905567,GDSC2
OF-1,1853,KINGS-1,907279,LGG,nervous_system,glioma,7.316822035,0.976180442,10.0,0.054148946,2.741781311,GDSC2
OF-1,1853,KNS-42,907282,LGG,nervous_system,glioma,4.035600914,0.932252423,10.0,0.04584481,-0.0714556,GDSC2
OF-1,1853,KS-1,907313,GBM,nervous_system,glioma,3.465589802,0.917395256,10.0,0.05439432,-0.56016887,GDSC2
OF-1,1853,MC116,907799,DLBC,blood,B_cell_lymphoma,3.116775316,0.979382549,10.0,0.029890367,-0.859233684,GDSC2
OF-1,1853,NMC-G1,908449,LGG,nervous_system,glioma,5.906152744,0.911764588,10.0,0.031943998,1.532308748,GDSC2
OF-1,1853,no-11,908450,LGG,nervous_system,glioma,3.702790685,0.912631197,10.0,0.052935874,-0.356798765,GDSC2
OF-1,1853,no-10,908452,LGG,nervous_system,glioma,2.076408787,0.841563109,10.0,0.063258592,-1.751217922,GDSC2
OF-1,1853,SF126,909712,GBM,nervous_system,glioma,4.894220342,0.980416095,10.0,0.034474087,0.66470322,GDSC2
OF-1,1853,SK-MG-1,909729,GBM,nervous_system,glioma,3.153177905,0.906463046,10.0,0.095073694,-0.828023015,GDSC2
OF-1,1853,SW1088,909745,GBM,nervous_system,glioma,4.910498085,0.952736279,10.0,0.078992636,0.678659349,GDSC2
OF-1,1853,TUR,909773,DLBC,blood,B_cell_lymphoma,3.445788362,0.978514493,10.0,0.068828619,-0.577146129,GDSC2
OF-1,1853,YH-13,909905,GBM,nervous_system,glioma,5.170402345,0.972724998,10.0,0.099649568,0.90149476,GDSC2
OF-1,1853,LN-405,910694,GBM,nervous_system,glioma,3.323738965,0.913904166,10.0,0.091403879,-0.681788228,GDSC2
OF-1,1853,RL,910861,DLBC,blood,B_cell_lymphoma,4.059468129,0.971511254,10.0,0.032159509,-0.050992447,GDSC2
OF-1,1853,BC-1,910919,DLBC,blood,B_cell_lymphoma,2.549813147,0.92980034,10.0,0.030478276,-1.345332866,GDSC2
OF-1,1853,SCC-3,910930,DLBC,blood,B_cell_lymphoma,3.345784955,0.97308764,10.0,0.128419194,-0.662886548,GDSC2
OF-1,1853,AM-38,910933,GBM,nervous_system,glioma,5.673984615,0.984837473,10.0,0.076821298,1.333253602,GDSC2
OF-1,1853,A4-Fuk,910934,DLBC,blood,B_cell_lymphoma,2.927301609,0.937426417,10.0,0.126319265,-1.021683701,GDSC2
OF-1,1853,A3-KAW,910935,DLBC,blood,B_cell_lymphoma,3.42645497,0.976236529,10.0,0.160100044,-0.593722096,GDSC2
OF-1,1853,CAS-1,910943,GBM,nervous_system,glioma,5.016048733,0.950900079,10.0,0.057139746,0.769155834,GDSC2
OF-1,1853,KNS-81-FD,924188,LGG,nervous_system,glioma,5.076674747,0.962181239,10.0,0.025343395,0.821135062,GDSC2
OF-1,1853,D-247MG,946367,GBM,nervous_system,glioma,4.59133628,0.947987871,10.0,0.042313525,0.405018001,GDSC2
OF-1,1853,D-263MG,946368,GBM,nervous_system,glioma,3.78247845,0.938484405,10.0,0.12424189,-0.288476469,GDSC2
OF-1,1853,D-336MG,946369,LGG,nervous_system,glioma,4.816220135,0.970173792,10.0,0.07925788,0.597827793,GDSC2
OF-1,1853,D-392MG,946370,GBM,nervous_system,glioma,4.497802542,0.94779615,10.0,0.081945452,0.324824514,GDSC2
OF-1,1853,D-423MG,946372,GBM,nervous_system,glioma,1.80354354,0.838145165,10.0,0.089811201,-1.985165759,GDSC2
OF-1,1853,D-502MG,946373,LGG,nervous_system,glioma,6.172548227,0.969764877,10.0,0.033765082,1.760709572,GDSC2
OF-1,1853,D-566MG,946377,GBM,nervous_system,glioma,4.26479508,0.979085985,10.0,0.09679789,0.125049745,GDSC2
OF-1,1853,CTB-1,949088,DLBC,blood,B_cell_lymphoma,5.076281013,0.96944869,10.0,0.058478285,0.820797485,GDSC2
OF-1,1853,M059J,949094,GBM,nervous_system,glioma,5.304292467,0.970038675,10.0,0.087649939,1.016288801,GDSC2
OF-1,1853,Hs-683,1240150,LGG,nervous_system,glioma,4.188135214,0.966318066,10.0,0.051494759,0.059323493,GDSC2
OF-1,1853,LN-18,1240168,GBM,nervous_system,glioma,4.418321807,0.967541886,10.0,0.031116094,0.25667972,GDSC2
OF-1,1853,LN-229,1240169,GBM,nervous_system,glioma,4.846972501,0.966515688,10.0,0.01659717,0.624194102,GDSC2
OF-1,1853,Farage,1297449,DLBC,blood,B_cell_lymphoma,4.570312368,0.993079724,10.0,0.068541255,0.386992625,GDSC2
OF-1,1853,GRANTA-519,1303897,DLBC,blood,B_cell_lymphoma,5.12441174,0.979158486,10.0,0.038868441,0.862063566,GDSC2
OF-1,1853,JEKO-1,1327765,DLBC,blood,B_cell_lymphoma,2.868642735,0.942621361,10.0,0.079177528,-1.071976352,GDSC2
OF-1,1853,JM1,1327768,DLBC,blood,B_cell_lymphoma,1.632634322,0.878160751,10.0,0.111652882,-2.131699048,GDSC2
OF-1,1853,JSC-1,1327769,DLBC,blood,B_cell_lymphoma,2.889632798,0.937964998,10.0,0.22899115,-1.053979997,GDSC2
OF-1,1853,KARPAS-1106P,1327773,DLBC,blood,B_cell_lymphoma,4.073844151,0.980858566,10.0,0.067263198,-0.038666806,GDSC2
OF-1,1853,NU-DUL-1,1330982,DLBC,blood,B_cell_lymphoma,3.944176304,0.984389098,10.0,0.030518724,-0.149840774,GDSC2
OF-1,1853,OCI-LY-19,1330984,DLBC,blood,B_cell_lymphoma,2.231580146,0.906755351,10.0,0.121691316,-1.618177881,GDSC2
OF-1,1853,RC-K8,1330995,DLBC,blood,B_cell_lymphoma,4.993114952,0.977354875,10.0,0.06183068,0.749492984,GDSC2
OF-1,1853,SLVL,1331032,DLBC,blood,B_cell_lymphoma,2.733379934,0.911633085,10.0,0.03815577,-1.187947294,GDSC2
OF-1,1853,SU-DHL-10,1331033,DLBC,blood,B_cell_lymphoma,3.418633793,0.984071597,10.0,0.035467534,-0.600427777,GDSC2
OF-1,1853,SU-DHL-16,1331034,DLBC,blood,B_cell_lymphoma,3.478009257,0.986935111,10.0,0.011972033,-0.549520739,GDSC2
OF-1,1853,SU-DHL-4,1331035,DLBC,blood,B_cell_lymphoma,3.699349508,0.98275905,10.0,0.041411119,-0.359749145,GDSC2
OF-1,1853,SU-DHL-5,1331036,DLBC,blood,B_cell_lymphoma,3.117414542,0.986537703,10.0,0.017966509,-0.858685628,GDSC2
OF-1,1853,SU-DHL-6,1331037,DLBC,blood,B_cell_lymphoma,2.684024279,0.953647746,10.0,0.013966183,-1.230263599,GDSC2
OF-1,1853,SU-DHL-8,1331038,DLBC,blood,B_cell_lymphoma,2.957760167,0.972069355,10.0,0.062792842,-0.995569295,GDSC2
OF-1,1853,TK,1331045,DLBC,blood,B_cell_lymphoma,3.952936419,0.985189204,10.0,0.118373481,-0.14233007,GDSC2
OF-1,1853,VAL,1331048,DLBC,blood,B_cell_lymphoma,3.330690761,0.943521143,10.0,0.137550511,-0.675827932,GDSC2
MN-64,1854,42-MG-BA,687561,GBM,nervous_system,glioma,5.26438558,0.98260389,10.0,0.050773227,0.577289473,GDSC2
MN-64,1854,8-MG-BA,687562,GBM,nervous_system,glioma,4.209048945,0.974038397,10.0,0.050271651,-0.44553424,GDSC2
MN-64,1854,A172,687563,GBM,nervous_system,glioma,4.465588061,0.959733767,10.0,0.052988508,-0.196898608,GDSC2
MN-64,1854,GB-1,687568,GBM,nervous_system,glioma,5.438310432,0.962063062,10.0,0.063457702,0.74585603,GDSC2
MN-64,1854,T98G,687586,GBM,nervous_system,glioma,3.572774997,0.941716738,10.0,0.0505106,-1.062205793,GDSC2
MN-64,1854,U-118-MG,687588,GBM,nervous_system,glioma,4.839392078,0.949984171,10.0,0.074806263,0.165389215,GDSC2
MN-64,1854,U-87-MG,687590,GBM,nervous_system,glioma,6.016499362,0.983039948,10.0,0.037953573,1.306232054,GDSC2
MN-64,1854,YKG-1,687592,GBM,nervous_system,glioma,4.508973831,0.962480375,10.0,0.078306599,-0.154849471,GDSC2
MN-64,1854,D-542MG,753549,GBM,nervous_system,glioma,4.839719445,0.953441133,10.0,0.095968143,0.165706497,GDSC2
MN-64,1854,SNB75,905982,GBM,nervous_system,glioma,5.003902415,0.961115295,10.0,0.069592669,0.3248313,GDSC2
